year,entity,code,emissions
2008,Venezuela,VEN,178212809.2
2008,Vietnam,VNM,113240815.2
2008,Wallis and Futuna Islands,,21984
2008,World,OWID_WRL,31875755797
2008,Yemen,YEM,22024975.12
2008,Zambia,ZMB,2105555.91
2008,Zimbabwe,ZWE,7718874.78
2009,EU-28,,3831829410
2009,Europe (other),,2089201625
2009,United States,USA,5495394958
2009,Americas (other),,2157619435
2009,Middle East,,2016404467
2009,Africa,,1188275614
2009,India,IND,1720120560
2009,China,CHN,7758811768
2009,Asia and Pacific (other),,4331930170
2009,International transport,,1037253519
2009,Statistical differences,,-103698554.3
2009,Afghanistan,AFG,6760313.49
2009,Albania,ALB,4374816
2009,Algeria,DZA,120185864.1
2009,Andorra,AND,516624
2009,Angola,AGO,27565503.37
2009,Anguilla,AIA,146560
2009,Antigua and Barbuda,ATG,509296
2009,Argentina,ARG,178867384.3
2009,Armenia,ARM,4362330
2009,Aruba,ABW,2627088
2009,Australia,AUS,408672631.7
2009,Austria,AUT,67483059.72
2009,Azerbaijan,AZE,31856630
2009,Bahamas,BHS,1641472
2009,Bahrain,BHR,28097529.42
2009,Bangladesh,BGD,52292608.83
2009,Barbados,BRB,1589309.13
2009,Belarus,BLR,61937832.26
2009,Belgium,BEL,107642367
2009,Belize,BLZ,586240
2009,Benin,BEN,4507933.71
2009,Bermuda,BMU,476320
2009,Bhutan,BTN,367800.95
2009,Bolivia,BOL,13746585.64
2009,Bonaire Sint Eustatius and Saba,BES,294327.91
2009,Bosnia and Herzegovina,BIH,20537094.07
2009,Botswana,BWA,3759264
2009,Brazil,BRA,360090776
2009,British Virgin Islands,VGB,164880
2009,Brunei,BRN,7745696
2009,Bulgaria,BGR,45707145.13
2009,Burkina Faso,BFA,1866828.6
2009,Burundi,BDI,190528
2009,Cambodia,KHM,4540697.38
2009,Cameroon,CMR,6594907.04
2009,Canada,CAN,540518686.7
2009,Cape Verde,CPV,523952
2009,Cayman Islands,CYM,556928
2009,Central African Republic,CAF,252816
2009,Chad,TCD,490976
2009,Chile,CHL,65919858.48
2009,Colombia,COL,71851614.45
2009,Comoros,COM,131904
2009,Congo,COG,1731577.1
2009,Cook Islands,COK,69616
2009,Costa Rica,CRI,7679255.64
2009,Cote d'Ivoire,CIV,5514320
2009,Croatia,HRV,21995506.09
2009,Cuba,CUB,29705169.54
2009,Curacao,CUW,5664946.64
2009,Cyprus,CYP,8382598.53
2009,Czech Republic,CZE,115255283.6
2009,Democratic Republic of Congo,COD,1695283.04
2009,Denmark,DNK,48823493.8
2009,Djibouti,DJI,461664
2009,Dominica,DMA,131904
2009,Dominican Republic,DOM,19813658.54
2009,Ecuador,ECU,35503217.19
2009,Egypt,EGY,202709705.6
2009,El Salvador,SLV,6312649.33
2009,Equatorial Guinea,GNQ,4616640
2009,Eritrea,ERI,507965.24
2009,Estonia,EST,14609067.15
2009,Ethiopia,ETH,6433046.26
2009,Faeroe Islands,FRO,575248
2009,Falkland Islands,FLK,58624
2009,Fiji,FJI,778559.6
2009,Finland,FIN,55818226.93
2009,France,FRA,386942089.4
2009,French Guiana,GUF,589904
2009,French Polynesia,PYF,846384
2009,Gabon,GAB,4218272.37
2009,Gambia,GMB,381056
2009,Georgia,GEO,6134928.02
2009,Germany,DEU,789963521.6
2009,Ghana,GHA,7497775.37
2009,Gibraltar,GIB,461664
2009,Greece,GRC,104340534
2009,Greenland,GRL,575248
2009,Grenada,GRD,252816
2009,Guadeloupe,GLP,2308320
2009,Guatemala,GTM,11687504.19
2009,Guinea,GIN,2226557.15
2009,Guinea-Bissau,GNB,234496
2009,Guyana,GUY,1564528
2009,Haiti,HTI,2236955.73
2009,Honduras,HND,7681003.92
2009,Hong Kong,HKG,41982799.08
2009,Hungary,HUN,51781050.5
2009,Iceland,ISL,3731083.46
2009,Indonesia,IDN,447301088
2009,Iran,IRN,546884971.4
2009,Iraq,IRQ,103489093.1
2009,Ireland,IRL,42108507.15
2009,Israel,ISR,63860946.43
2009,Italy,ITA,415932393.3
2009,Jamaica,JAM,7754252.16
2009,Japan,JPN,1160203633
2009,Jordan,JOR,21336259.41
2009,Kazakhstan,KAZ,209346692.6
2009,Kenya,KEN,11964080.2
2009,Kiribati,KIR,40304
2009,Kuwait,KWT,86954927.18
2009,Kyrgyzstan,KGZ,6737377.45
2009,Laos,LAO,1140114.74
2009,Latvia,LVA,7480704.55
2009,Lebanon,LBN,20970509.96
2009,Lesotho,LSO,2216720
2009,Liberia,LBR,508299.4
2009,Libya,LBY,57195609.6
2009,Liechtenstein,LIE,205352.4
2009,Lithuania,LTU,12828004.95
2009,Luxembourg,LUX,10588452.58
2009,Macao,MAC,2070160
2009,Macedonia,MKD,8691008
2009,Madagascar,MDG,1753895.27
2009,Malawi,MWI,918673.29
2009,Malaysia,MYS,196444095.1
2009,Maldives,MDV,883024
2009,Mali,MLI,806080
2009,Malta,MLT,2584319.09
2009,Marshall Islands,MHL,102592
2009,Martinique,MTQ,2026192
2009,Mauritania,MRT,1960240
2009,Mauritius,MUS,3707968
2009,Mexico,MEX,478389000.8
2009,Micronesia (country),FSM,161216
2009,Moldova,MDA,4539511.9
2009,Mongolia,MNG,13074014
2009,Montenegro,MNE,1824672
2009,Montserrat,MSR,47632
2009,Morocco,MAR,52590348.3
2009,Mozambique,MOZ,2439919.27
2009,Myanmar,MMR,10144515.95
2009,Namibia,NAM,3066768
2009,Nauru,NRU,40304
2009,Nepal,NPL,4191054.81
2009,Netherlands,NLD,170180412.3
2009,New Caledonia,NCL,2955209.09
2009,New Zealand,NZL,34806699.32
2009,Nicaragua,NIC,4437519.13
2009,Niger,NER,962301.24
2009,Nigeria,NGA,75540718.78
2009,Niue,NIU,3664
2009,North Korea,PRK,69873800.56
2009,Norway,NOR,43205403.59
2009,Oman,OMN,40514606.36
2009,Pakistan,PAK,155219048.8
2009,Palau,PLW,245488
2009,Palestine,PSE,2088480
2009,Panama,PAN,8419354.57
2009,Papua New Guinea,PNG,5089296
2009,Paraguay,PRY,4497153.51
2009,Peru,PER,50844467.5
2009,Philippines,PHL,75767071.76
2009,Poland,POL,314144580.2
2009,Portugal,PRT,57077123.09
2009,Qatar,QAT,68596891.43
2009,Reunion,REU,4100016
2009,Romania,ROU,87205422.53
2009,Russia,RUS,1572439009
2009,Rwanda,RWA,564426.02
2009,Saint Helena,SHN,10992
2009,Saint Kitts and Nevis,KNA,223504
2009,Saint Lucia,LCA,384720
2009,Saint Pierre and Miquelon,SPM,65952
2009,Saint Vincent and the Grenadines,VCT,311440
2009,Samoa,WSM,186864
2009,Sao Tome and Principe,STP,91600
2009,Saudi Arabia,SAU,465844308.7
2009,Senegal,SEN,4203728.2
2009,Serbia,SRB,45926000.32
2009,Seychelles,SYC,523952
2009,Sierra Leone,SLE,534944
2009,Singapore,SGP,55886992
2009,Sint Maarten (Dutch part),SXM,657909.45
2009,Slovakia,SVK,37639425.69
2009,Slovenia,SVN,16310010.1
2009,Solomon Islands,SLB,194192
2009,Somalia,SOM,597232
2009,South Africa,ZAF,501376938
2009,South Korea,KOR,506764540.7
2009,South Sudan,SSD,1295834.67
2009,Spain,ESP,297248141
2009,Sri Lanka,LKA,12943484.25
2009,Sudan,SDN,15550016
2009,Suriname,SUR,1995348.42
2009,Swaziland,SWZ,1044240
2009,Sweden,SWE,47153238.82
2009,Switzerland,CHE,43528067.64
2009,Syria,SYR,61562217.17
2009,Taiwan,TWN,246456181.7
2009,Tajikistan,TJK,2434691.13
2009,Tanzania,TZA,5693926.63
2009,Thailand,THA,264750299.2
2009,Timor,TLS,227168
2009,Togo,TGO,2740838
2009,Tonga,TON,131904
2009,Trinidad and Tobago,TTO,44768959.01
2009,Tunisia,TUN,24321607.28
2009,Turkey,TUR,316771031.9
2009,Turkmenistan,TKM,50170747.96
2009,Turks and Caicos Islands,TCA,179536
2009,Tuvalu,TUV,10992
2009,Uganda,UGA,3246679.36
2009,Ukraine,UKR,277169902.1
2009,United Arab Emirates,ARE,165185136.2
2009,United Kingdom,GBR,494604731.5
2009,Uruguay,URY,7947333.75
2009,Uzbekistan,UZB,106533902
2009,Vanuatu,VUT,120912
2009,Venezuela,VEN,178845105.8
2009,Vietnam,VNM,122836528.3
2009,Wallis and Futuna Islands,,29312
2009,World,OWID_WRL,31523142973
2009,Yemen,YEM,24247558.66
2009,Zambia,ZMB,2406280.83
2009,Zimbabwe,ZWE,5519508.33
2010,EU-28,,3951262617
2010,Europe (other),,2198211590
2010,United States,USA,5701075808
2010,Americas (other),,2253918886
2010,Middle East,,2102264120
2010,Africa,,1193783772
2010,India,IND,1700027394
2010,China,CHN,8500542695
2010,Asia and Pacific (other),,4536618116
2010,International transport,,1100956240
2010,Statistical differences,,-172010026.3
2010,Afghanistan,AFG,8452224.14
2010,Albania,ALB,4594656
2010,Algeria,DZA,117814076.6
2010,Andorra,AND,516624
2010,Angola,AGO,28864472.37
2010,Anguilla,AIA,150224
2010,Antigua and Barbuda,ATG,523952
2010,Argentina,ARG,186686451.5
2010,Armenia,ARM,4260176
2010,Aruba,ABW,2506176
2010,Australia,AUS,406752772.7
2010,Austria,AUT,72383144.13
2010,Azerbaijan,AZE,30632888
2010,Bahamas,BHS,1652464
2010,Bahrain,BHR,29074829.99
2010,Bangladesh,BGD,58281848.69
2010,Barbados,BRB,1452631.84
2010,Belarus,BLR,63862389.67
2010,Belgium,BEL,113582031.4
2010,Belize,BLZ,538608
2010,Benin,BEN,4938944.44
2010,Bermuda,BMU,608224
2010,Bhutan,BTN,464157.57
2010,Bolivia,BOL,14941383.54
2010,Bonaire Sint Eustatius and Saba,BES,202737.5
2010,Bosnia and Herzegovina,BIH,21145640.45
2010,Botswana,BWA,4653585.98
2010,Brazil,BRA,411240192
2010,British Virgin Islands,VGB,172208
2010,Brunei,BRN,8060800
2010,Bulgaria,BGR,47792803.35
2010,Burkina Faso,BFA,1893940.54
2010,Burundi,BDI,212512
2010,Cambodia,KHM,4916927.86
2010,Cameroon,CMR,6662026.91
2010,Canada,CAN,555459693.7
2010,Cape Verde,CPV,556928
2010,Cayman Islands,CYM,556928
2010,Central African Republic,CAF,263808
2010,Chad,TCD,516624
2010,Chile,CHL,71329785.86
2010,Colombia,COL,75300420
2010,Comoros,COM,161216
2010,Congo,COG,1969443.82
2010,Cook Islands,COK,69616
2010,Costa Rica,CRI,7428009.93
2010,Cote d'Ivoire,CIV,6063920
2010,Croatia,HRV,21245083.26
2010,Cuba,CUB,38172174.33
2010,Curacao,CUW,3902100.56
2010,Cyprus,CYP,8017876.96
2010,Czech Republic,CZE,117495552.1
2010,Democratic Republic of Congo,COD,1963338.2
2010,Denmark,DNK,49292274.56
2010,Djibouti,DJI,516624
2010,Dominica,DMA,139232
2010,Dominican Republic,DOM,20574429.09
2010,Ecuador,ECU,35884097.21
2010,Egypt,EGY,198807663.8
2010,El Salvador,SLV,6317045.02
2010,Equatorial Guinea,GNQ,4675264
2010,Eritrea,ERI,507987.54
2010,Estonia,EST,19014857.92
2010,Ethiopia,ETH,6395734.24
2010,Faeroe Islands,FRO,630208
2010,Falkland Islands,FLK,54960
2010,Fiji,FJI,1201245.43
2010,Finland,FIN,63991753.14
2010,France,FRA,397900468.6
2010,French Guiana,GUF,637536
2010,French Polynesia,PYF,857376
2010,Gabon,GAB,4782305.7
2010,Gambia,GMB,432352
2010,Georgia,GEO,6209072.14
2010,Germany,DEU,833684918
2010,Ghana,GHA,9710739.42
2010,Gibraltar,GIB,465328
2010,Greece,GRC,97342975.8
2010,Greenland,GRL,663184
2010,Grenada,GRD,260144
2010,Guadeloupe,GLP,2297328
2010,Guatemala,GTM,11361478.79
2010,Guinea,GIN,2574920.21
2010,Guinea-Bissau,GNB,238160
2010,Guyana,GUY,1718416
2010,Haiti,HTI,2093430.75
2010,Honduras,HND,7800705.96
2010,Hong Kong,HKG,40474095.28
2010,Hungary,HUN,52120536.86
2010,Iceland,ISL,3620931.2
2010,Indonesia,IDN,427789520
2010,Iran,IRN,564034508.7
2010,Iraq,IRQ,110985346.7
2010,Ireland,IRL,41679517.5
2010,Israel,ISR,68286901.35
2010,Italy,ITA,424873161.2
2010,Jamaica,JAM,7259598.88
2010,Japan,JPN,1211572868
2010,Jordan,JOR,20614344.74
2010,Kazakhstan,KAZ,236962075.2
2010,Kenya,KEN,11745964.63
2010,Kiribati,KIR,62288
2010,Kuwait,KWT,89272224.68
2010,Kyrgyzstan,KGZ,6312857.93
2010,Laos,LAO,1498023.85
2010,Latvia,LVA,8646955.88
2010,Lebanon,LBN,20015172.16
2010,Lesotho,LSO,2275344
2010,Liberia,LBR,783136.57
2010,Libya,LBY,61121644.38
2010,Liechtenstein,LIE,190805.68
2010,Lithuania,LTU,13712631.72
2010,Luxembourg,LUX,11154289.32
2010,Macao,MAC,1406976
2010,Macedonia,MKD,8595744
2010,Madagascar,MDG,1938343.65
2010,Malawi,MWI,1121620.67
2010,Malaysia,MYS,215992304
2010,Maldives,MDV,934320
2010,Mali,MLI,963632
2010,Malta,MLT,2590217.31
2010,Marshall Islands,MHL,102592
2010,Martinique,MTQ,2007872
2010,Mauritania,MRT,1960240
2010,Mauritius,MUS,3913152
2010,Mexico,MEX,466090651.8
2010,Micronesia (country),FSM,113584
2010,Moldova,MDA,4830905.3
2010,Mongolia,MNG,13819950
2010,Montenegro,MNE,2579456
2010,Montserrat,MSR,65952
2010,Morocco,MAR,56199984
2010,Mozambique,MOZ,2633894.8
2010,Myanmar,MMR,12442629.28
2010,Namibia,NAM,3096080
2010,Nauru,NRU,43968
2010,Nepal,NPL,4894005.28
2010,Netherlands,NLD,182179635.6
2010,New Caledonia,NCL,3520557.43
2010,New Zealand,NZL,35010698.68
2010,Nicaragua,NIC,4468989.51
2010,Niger,NER,1169165.03
2010,Nigeria,NGA,90315357.11
2010,Niue,NIU,3664
2010,North Korea,PRK,65687223.7
2010,Norway,NOR,45823277.24
2010,Oman,OMN,46750085.53
2010,Pakistan,PAK,157764740.5
2010,Palau,PLW,252816
2010,Palestine,PSE,2033520
2010,Panama,PAN,8999435.59
2010,Papua New Guinea,PNG,4736381.57
2010,Paraguay,PRY,5026004.75
2010,Peru,PER,56677887.51
2010,Philippines,PHL,82932929.78
2010,Poland,POL,332130710.9
2010,Portugal,PRT,52881799.72
2010,Qatar,QAT,71919911.52
2010,Reunion,REU,4165968
2010,Romania,ROU,83551258.13
2010,Russia,RUS,1657560679
2010,Rwanda,RWA,579130.34
2010,Saint Helena,SHN,10992
2010,Saint Kitts and Nevis,KNA,219840
2010,Saint Lucia,LCA,403040
2010,Saint Pierre and Miquelon,SPM,69616
2010,Saint Vincent and the Grenadines,VCT,219840
2010,Samoa,WSM,186864
2010,Sao Tome and Principe,STP,98928
2010,Saudi Arabia,SAU,517715947.4
2010,Senegal,SEN,7280072.95
2010,Serbia,SRB,45696360
2010,Seychelles,SYC,443344
2010,Sierra Leone,SLE,575248
2010,Singapore,SGP,55597536
2010,Sint Maarten (Dutch part),SXM,453177.94
2010,Slovakia,SVK,38626518.73
2010,Slovenia,SVN,16352627.37
2010,Solomon Islands,SLB,197856
2010,Somalia,SOM,611888
2010,South Africa,ZAF,472482580
2010,South Korea,KOR,565960924.7
2010,South Sudan,SSD,1327284
2010,Spain,ESP,283877489.7
2010,Sri Lanka,LKA,13050301.14
2010,Sudan,SDN,15927408
2010,Suriname,SUR,2395354.87
2010,Swaziland,SWZ,1036912
2010,Sweden,SWE,52927274.75
2010,Switzerland,CHE,45045102.6
2010,Syria,SYR,60716402.04
2010,Taiwan,TWN,267875420.1
2010,Tajikistan,TJK,2517762.83
2010,Tanzania,TZA,6840606.6
2010,Thailand,THA,279428513.3
2010,Timor,TLS,234496
2010,Togo,TGO,2599362
2010,Tonga,TON,117248
2010,Trinidad and Tobago,TTO,47812333.89
2010,Tunisia,TUN,27102531.27
2010,Turkey,TUR,319528399.8
2010,Turkmenistan,TKM,57108890.86
2010,Turks and Caicos Islands,TCA,190528
2010,Tuvalu,TUV,7328
2010,Uganda,UGA,3765155.98
2010,Ukraine,UKR,293518810.8
2010,United Arab Emirates,ARE,158164662.1
2010,United Kingdom,GBR,512214253.3
2010,Uruguay,URY,6296711.38
2010,Uzbekistan,UZB,103581488
2010,Vanuatu,VUT,120912
2010,Venezuela,VEN,188179332.3
2010,Vietnam,VNM,136113090.3
2010,Wallis and Futuna Islands,,29312
2010,World,OWID_WRL,33066651212
2010,Yemen,YEM,23151863.57
2010,Zambia,ZMB,2562578.27
2010,Zimbabwe,ZWE,7681010.98
2011,EU-28,,3805961187
2011,Europe (other),,2267829823
2011,United States,USA,5570706560
2011,Americas (other),,2294779338
2011,Middle East,,2156960148
2011,Africa,,1198373015
2011,India,IND,1817171600
2011,China,CHN,9388199234
2011,Asia and Pacific (other),,4792675646
2011,International transport,,1125021881
2011,Statistical differences,,-60312512.43
2011,Afghanistan,AFG,12226017.38
2011,Albania,ALB,5235856
2011,Algeria,DZA,119806887.5
2011,Andorra,AND,490976
2011,Angola,AGO,30142144.46
2011,Anguilla,AIA,142896
2011,Antigua and Barbuda,ATG,512960
2011,Argentina,ARG,190247901.5
2011,Armenia,ARM,4968876
2011,Aruba,ABW,2498848
2011,Australia,AUS,404246571.2
2011,Austria,AUT,70115670.43
2011,Azerbaijan,AZE,33396618
2011,Bahamas,BHS,1864976
2011,Bahrain,BHR,28438830.2
2011,Bangladesh,BGD,61597468.63
2011,Barbados,BRB,1504161.64
2011,Belarus,BLR,62772746.14
2011,Belgium,BEL,104158641.9
2011,Belize,BLZ,600896
2011,Benin,BEN,5121284.06
2011,Bermuda,BMU,443344
2011,Bhutan,BTN,667463.58
2011,Bolivia,BOL,15851237.6
2011,Bonaire Sint Eustatius and Saba,BES,258636.99
2011,Bosnia and Herzegovina,BIH,23761289.19
2011,Botswana,BWA,4138367.31
2011,Brazil,BRA,430194902.3
2011,British Virgin Islands,VGB,175872
2011,Brunei,BRN,9544720
2011,Bulgaria,BGR,53116467.41
2011,Burkina Faso,BFA,2141238.46
2011,Burundi,BDI,237564.4
2011,Cambodia,KHM,5094280.27
2011,Cameroon,CMR,5630572.59
2011,Canada,CAN,560775900.5
2011,Cape Verde,CPV,615552
2011,Cayman Islands,CYM,586240
2011,Central African Republic,CAF,278464
2011,Chad,TCD,538608
2011,Chile,CHL,78083781.19
2011,Colombia,COL,75743096.52
2011,Comoros,COM,135568
2011,Congo,COG,2248504.81
2011,Cook Islands,COK,69616
2011,Costa Rica,CRI,7584437.06
2011,Cote d'Ivoire,CIV,6346048
2011,Croatia,HRV,20801673.51
2011,Cuba,CUB,35771848.65
2011,Curacao,CUW,4978001.28
2011,Cyprus,CYP,7700195.13
2011,Czech Republic,CZE,115023302.1
2011,Democratic Republic of Congo,COD,2438701
2011,Denmark,DNK,44315542.97
2011,Djibouti,DJI,472656
2011,Dominica,DMA,128240
2011,Dominican Republic,DOM,20780658.03
2011,Ecuador,ECU,37973460.94
2011,Egypt,EGY,213271004.6
2011,El Salvador,SLV,6500473.85
2011,Equatorial Guinea,GNQ,6122544
2011,Eritrea,ERI,571418.1
2011,Estonia,EST,19097197.34
2011,Ethiopia,ETH,7478954.84
2011,Faeroe Islands,FRO,567920
2011,Falkland Islands,FLK,54960
2011,Fiji,FJI,1067900.73
2011,Finland,FIN,56544141.87
2011,France,FRA,372792615.7
2011,French Guiana,GUF,641200
2011,French Polynesia,PYF,831728
2011,Gabon,GAB,4941974.5
2011,Gambia,GMB,447008
2011,Georgia,GEO,7785419.38
2011,Germany,DEU,810802325.3
2011,Ghana,GHA,9533531.44
2011,Gibraltar,GIB,450672
2011,Greece,GRC,94531703.27
2011,Greenland,GRL,707152
2011,Grenada,GRD,252816
2011,Guadeloupe,GLP,2429232
2011,Guatemala,GTM,11520531.1
2011,Guinea,GIN,2734716.04
2011,Guinea-Bissau,GNB,245488
2011,Guyana,GUY,1780704
2011,Haiti,HTI,2184293.98
2011,Honduras,HND,8773494.7
2011,Hong Kong,HKG,43574620.76
2011,Hungary,HUN,50358001.09
2011,Iceland,ISL,3486406.56
2011,Indonesia,IDN,601325416
2011,Iran,IRN,579040046.4
2011,Iraq,IRQ,132830074.4
2011,Ireland,IRL,38009303.68
2011,Israel,ISR,68594737.31
2011,Italy,ITA,413431505.5
2011,Jamaica,JAM,7797605.24
2011,Japan,JPN,1261398590
2011,Jordan,JOR,21243769.85
2011,Kazakhstan,KAZ,227079619.8
2011,Kenya,KEN,12928061.15
2011,Kiribati,KIR,62288
2011,Kuwait,KWT,90630115.95
2011,Kyrgyzstan,KGZ,7553506.65
2011,Laos,LAO,1466874.34
2011,Latvia,LVA,7882679.59
2011,Lebanon,LBN,20264128
2011,Lesotho,LSO,2330304
2011,Liberia,LBR,880980.89
2011,Libya,LBY,39264614.42
2011,Liechtenstein,LIE,176779.77
2011,Lithuania,LTU,14066638.52
2011,Luxembourg,LUX,11050369.81
2011,Macao,MAC,1447280
2011,Macedonia,MKD,9390832
2011,Madagascar,MDG,2314630.18
2011,Malawi,MWI,1155954.26
2011,Malaysia,MYS,217679248.4
2011,Maldives,MDV,985616
2011,Mali,MLI,1044240
2011,Malta,MLT,2655268.9
2011,Marshall Islands,MHL,102592
2011,Martinique,MTQ,2216720
2011,Mauritania,MRT,2110464
2011,Mauritius,MUS,3916816
2011,Mexico,MEX,486503210.3
2011,Micronesia (country),FSM,120912
2011,Moldova,MDA,4963294.4
2011,Mongolia,MNG,21426490
2011,Montenegro,MNE,2568464
2011,Montserrat,MSR,40304
2011,Morocco,MAR,57697424.79
2011,Mozambique,MOZ,3107350.73
2011,Myanmar,MMR,14221482.5
2011,Namibia,NAM,2764816
2011,Nauru,NRU,40304
2011,Nepal,NPL,5276459.56
2011,Netherlands,NLD,169118699.9
2011,New Caledonia,NCL,3628021.51
2011,New Zealand,NZL,34328816.19
2011,Nicaragua,NIC,4801650.53
2011,Niger,NER,1317848.81
2011,Nigeria,NGA,94225411.72
2011,Niue,NIU,7328
2011,North Korea,PRK,47238069.61
2011,Norway,NOR,44982556.87
2011,Oman,OMN,53263109.21
2011,Pakistan,PAK,158341969.4
2011,Palau,PLW,252816
2011,Palestine,PSE,2246032
2011,Panama,PAN,9900845.13
2011,Papua New Guinea,PNG,5299953.04
2011,Paraguay,PRY,5247878.99
2011,Peru,PER,48691282.41
2011,Philippines,PHL,83534839.91
2011,Poland,POL,331694639.5
2011,Portugal,PRT,51701800.43
2011,Qatar,QAT,79647573.21
2011,Reunion,REU,4268560
2011,Romania,ROU,89343217.71
2011,Russia,RUS,1712424769
2011,Rwanda,RWA,652109.05
2011,Saint Helena,SHN,10992
2011,Saint Kitts and Nevis,KNA,230832
2011,Saint Lucia,LCA,406704
2011,Saint Pierre and Miquelon,SPM,69616
2011,Saint Vincent and the Grenadines,VCT,197856
2011,Samoa,WSM,201520
2011,Sao Tome and Principe,STP,102592
2011,Saudi Arabia,SAU,497659010
2011,Senegal,SEN,7819427.33
2011,Serbia,SRB,48957080
2011,Seychelles,SYC,340752
2011,Sierra Leone,SLE,743792
2011,Singapore,SGP,45184448
2011,Sint Maarten (Dutch part),SXM,578129.73
2011,Slovakia,SVK,37932845.18
2011,Slovenia,SVN,16340572.4
2011,Solomon Islands,SLB,197856
2011,Somalia,SOM,604560
2011,South Africa,ZAF,468927239.3
2011,South Korea,KOR,588435086.6
2011,South Sudan,SSD,1303773.33
2011,Spain,ESP,284594749.3
2011,Sri Lanka,LKA,14886602.36
2011,Sudan,SDN,15645280
2011,Suriname,SUR,1959774.25
2011,Swaziland,SWZ,1047904
2011,Sweden,SWE,48969956.41
2011,Switzerland,CHE,40979689.24
2011,Syria,SYR,56139349.21
2011,Taiwan,TWN,266935920.8
2011,Tajikistan,TJK,2320034.51
2011,Tanzania,TZA,7807018.47
2011,Thailand,THA,275835966
2011,Timor,TLS,245488
2011,Togo,TGO,2507584
2011,Tonga,TON,102592
2011,Trinidad and Tobago,TTO,46806957.59
2011,Tunisia,TUN,25524332.18
2011,Turkey,TUR,344745495.1
2011,Turkmenistan,TKM,62182264.98
2011,Turks and Caicos Islands,TCA,190528
2011,Tuvalu,TUV,7328
2011,Uganda,UGA,4067846.32
2011,Ukraine,UKR,307071163.9
2011,United Arab Emirates,ARE,162704863.6
2011,United Kingdom,GBR,469811462.2
2011,Uruguay,URY,7653810.49
2011,Uzbekistan,UZB,113045364
2011,Vanuatu,VUT,131904
2011,Venezuela,VEN,175855839.3
2011,Vietnam,VNM,145047830.5
2011,Wallis and Futuna Islands,,25648
2011,World,OWID_WRL,34357365920
2011,Yemen,YEM,19513013.74
2011,Zambia,ZMB,2792593.48
2011,Zimbabwe,ZWE,9439850.98
2012,EU-28,,3747240906
2012,Europe (other),,2271867164
2012,United States,USA,5366730281
2012,Americas (other),,2375405727
2012,Middle East,,2308104908
2012,Africa,,1233842174
2012,India,IND,1983758813
2012,China,CHN,9633899303
2012,Asia and Pacific (other),,4881674338
2012,International transport,,1118539693
2012,Statistical differences,,-1774597.04
2012,Afghanistan,AFG,10742056.72
2012,Albania,ALB,4906096
2012,Algeria,DZA,128109951.1
2012,Andorra,AND,487312
2012,Angola,AGO,33185815.75
2012,Anguilla,AIA,142896
2012,Antigua and Barbuda,ATG,523952
2012,Argentina,ARG,191044680.3
2012,Armenia,ARM,5748252
2012,Aruba,ABW,1348352
2012,Australia,AUS,407146057.1
2012,Austria,AUT,67661399.55
2012,Azerbaijan,AZE,35496946
2012,Bahamas,BHS,1967568
2012,Bahrain,BHR,26448224.54
2012,Bangladesh,BGD,65602526.31
2012,Barbados,BRB,1449892.49
2012,Belarus,BLR,63674757.09
2012,Belgium,BEL,101394975.2
2012,Belize,BLZ,476320
2012,Benin,BEN,5305521.07
2012,Bermuda,BMU,476320
2012,Bhutan,BTN,753807.04
2012,Bolivia,BOL,18485711.54
2012,Bosnia and Herzegovina,BIH,22136196.7
2012,Botswana,BWA,4185619.24
2012,Brazil,BRA,460063092.5
2012,British Virgin Islands,VGB,175872
2012,Brunei,BRN,9493424
2012,Bulgaria,BGR,48269491.35
2012,Burkina Faso,BFA,2550341.84
2012,Burundi,BDI,273600.65
2012,Cambodia,KHM,5333521.58
2012,Cameroon,CMR,5975020.83
2012,Canada,CAN,563675200.3
2012,Cape Verde,CPV,505632
2012,Cayman Islands,CYM,534944
2012,Central African Republic,CAF,293120
2012,Chad,TCD,595686.03
2012,Chile,CHL,79703889.85
2012,Colombia,COL,79350288
2012,Comoros,COM,142896
2012,Congo,COG,2950785.3
2012,Cook Islands,COK,69616
2012,Costa Rica,CRI,7606994.24
2012,Cote d'Ivoire,CIV,8342928
2012,Croatia,HRV,19242973.03
2012,Cuba,CUB,35926867.76
2012,Curacao,CUW,5994304
2012,Cyprus,CYP,7169926.64
2012,Czech Republic,CZE,110914080.3
2012,Democratic Republic of Congo,COD,2352166.83
2012,Denmark,DNK,39880858.08
2012,Djibouti,DJI,516624
2012,Dominica,DMA,135568
